id,role,riotId
8aOj2UlA8i7KEzTE3QeZqabyk8yDvuspytlDyEL3cSDOsNBo8DwiIzfv-VqQGW2s2Xjv1ShPqCg4dQ,BOTTOM,CHAP PXXL
_20SX3orQKKEkvfNeRv1WjIe6z0sdnGEa115NzeDXG0dHiKKe2Z9yn2_M7ZfrXDoj99QCJa77F3XXw,UTILITY,theFFM
IVjvzUoRvrznnwQLVZUk8Y-T6g5JTPN5b-oPGvY12WfA4p8DvmUQC6BkhSg0wer4Qegg-kZW7D-KDw,MIDDLE,imSuo
GELfzZhYS_2C6Aq4EDJ2mS8H8oLc112EedGBqI8lS2Uw9oDr_f-kjOMXiLc4kZ6MQt3FlVZ326AH_w,JUNGLE,
n2sdKHSw5CRkE_Di6MBpIbY-j17hOyo5utBuTI3H_HSPNpygZhCejgzsfMSYgxdUfrVt51Kwa9xSvA,TOP,Shourdy
MGkrx2KR66IBI6vmpE2YGHN7ItYx2hs1xFxXVBskCjGvkamaEUs-tvic-RNXuXNqJMVOxfCktleSfA,JUNGLE,wtf im crying
e1x9y4i2quuRlHzq5-EoOpCm37r5nD7RjMyQKz_-kpwiPHriYLK_pVCdbwBWEye00iD9bIjqjviLWg,TOP,Afg bandit
qCKvAx5xuxAxJfjyO53NLp5hV9KGw1pCzBOb7pW8hZ4BYkzBSlfQ2J77kSjwCd03v9PZPhi4ZJilJA,JUNGLE,DaaaaahVys
wWB5iMDkZoeKf9ow78wR8OeWSp7L3ctJJlnDjwqSZtpLsWl7IWvfa3KFV6_vZsVvRlWspYsJm1-hYg,MIDDLE,c0st0m
KIpdpQ72K-rGBWSMgHb3-VDCNPFDm3aCY4RcW1TG3ozbXA3ClonUFQpo9sOucgA0tePHHAkj2EwTMw,TOP,Lokat
OFBM4Po-NaPCtfzyauoD5bs9I1bXkdE2Wd5_gRWr6iH8927J8Rz63jL6EoOyn7fn8tCILi_XDzLwjw,JUNGLE,Roi DΣMON
yZp5XvimHSOG4pUfMOJmntXPZyK58WfHMFkqvIRmcN-S7wtOKIOQox_tOOlTTX92kqQo5HsT-HlVaA,BOTTOM,QloTrGeSdV
HzAIE882qMVptV5eqhtAEyupjAVpvOXuxuIwFDg971JvNGtHpnAVMLBJsz-cy91wQ8NnA6Ptrssrxw,MIDDLE,CONQADIN IRL
KnN8yC0w1jL5dSQLBGrtKmcVhDbwcUgUn04hlWzkMn3oGgQcGF4SySI_kc3lNPH387oms88FuZrnnA,TOP,TTV KERBEROS LOL
69NVOX9AReFWmGYcpFeyyhD1NpdxyyYbY8nUo0C1oBUp7Z_pCUin1843qDpHCsk-JhXgU4WQbDdEyg,JUNGLE,Metroflox
chiCrow7z5VEBmUn-xRb6thAgkLu6POdudRO2gRwvlOz8ofmqZuekOK0o3Qa8rR3rNtiynsc9nrrJQ,MIDDLE,TTV RYUTOLOL1
bpR2bp_9ZIfR-UPLDcsdT8AblCRS4-guetgN3-Hzw9oYTsTTkSm7qhDW6oZrJ5hI-6x2nF3_miMRSw,TOP,REDZirius
707cgWSA3QjthqfzaQuGYEGhqYc7KFYveFC4m89UERbE2EuBPkG4BVJOOvRlRnFBX6N-sXmFFxggCw,TOP,luisjim
edJv3xcmhxoEA0x_i_YUqJJUX2YZH-TI5mIX_LvUGMsv9JoH6ATaMk1oGinpd7xkGHQRSdDiIcFEwg,TOP,NoFioraPotent
NM3pfzpPkLGPwIGMBjK7W2eGd8lloCNZAkUDeNpkJ8Vpe5xaVi3N3GHHgdWj6JvGIh8shdoyWVFqgw,JUNGLE,Zhou Yang Bo
N2aVFjPLP6fKLAF-nWfESB0c3FfpimP8YRxH2wzK-Im7mTyE7AreoXTKUTRg8XWJzZ9nrcEdWUGCHA,TOP,Roxvy
cSFvsy32stm-lqTCvyx4tR9SDHbK3ENY8IT5Z2EfLc1MpikFnrj30bJmeetEtnv3EookBdtonoG0oA,JUNGLE,Rhilech
lYatIu4gi88cIe_el4gBhHVoXSvwuuBECSlMKeXcpSUf3go9Nrzw92kO9l68MdiiGg57v3LDMyHq1A,MIDDLE,
oLTJWnNOooNnMMiB5qvadXBtIQUG5OWem7aTyObmjekTyI-aBaabJHWAe_nDLObaV7UluL0q559UUg,BOTTOM,HHX
ga5YFhRHUxTb2Ia_pVQxT6frfn3JDK3yildDoK_fhDabgM1UJacHPyrCaPRT_oavCgkOu9z3-c_4rQ,TOP,King Comeback
Q2UZehzAxCViXT4Gk-fuh3zfzDYXtMCKIu4OS6ff47t42fuZGPnCiim0jOn43fTWvKjRkoMeQgl4fA,TOP,BARDÎNETTE
-zwPigR4a6QUOkbLcq83OaZNhr9wpCinfjO1iPA7ZhXyQTFbJc-8CCpnX9EApZ0_w1iLSQnxKf3xRg,JUNGLE,Rhilech
xpPaRrIGmv0noB7WZU5-81xCVxFp6zwBkJaYEWl4Gq5TW0nt0evGmM_GrdQ7FXmYS4oeT2krWB1ZgQ,TOP,sense xvenım
lb-rPUKwa79-sKTtn_MghGFfa7v3_wzD4B3CAbNHw7wPQnk5SdsBkQLx96mtzt-FazcIvk7dfrTI3w,TOP,price369
uEsw5TF0wY3BNd7q7gFV_CadxJ6f0n_gqt58eW-8_TyFn6M3rT77PUDfWxMkpjf9VFB2a-rYSW5apg,JUNGLE,Lurox
D4AEFbWNJaWC4zMc6kkF8nTbLRKlpUhIIhlcU5OGyLMK_It4ntZ8uGASTKV41rlne5SeQo_CP3qq4g,TOP,price369
1ZxZkXF2BpSQZBgFWCo2S4RLTtMZwNRfznktW_zd9A1Gr1A4yW6RxmQZpB5y2hxd3V3pjdKXSNKCkg,JUNGLE,OLEG MAOKAI
NpAfvcsxmJYDkxTX0xcj8OuiwX59pBVz2tO1d0TK9eT-QJqQ-gh-qVFp4WjopeBjrl40MxVIfsWOMA,TOP,price369
kGPiW8H1nxhoc3SKPgsvV2X4p9smUtDQRKuVQ_j1EE5TgML9a4HlDmREFNhCbApYckiMhKs3a_KaKQ,TOP,ΑrchΦiend
sve2V92YWlNesaApoqToWm0GMEvlaT6Rbfr4edqCMCE3XbRkPYNpNoR-k76_6rnJM-4o5lUbzMxcUA,TOP,price369
ecVLh-9hqth7rLZuL55lRZQZyhN5Z3nJimo4CYlqgoPhJ1IB7PJA-bZtS29aXBY7vdwvQ4pw0qpNaA,TOP,Gaethan
nj7MAPY9KczNLEguw42WjC1HDYcjROaUm53q4ap2iEe3FlbIBVtln1wRBG6xaumPA0XlrmeobFi1QQ,TOP,Return of Raider
UEit2bwq8upiHDyFUOnWflvQBeZBmBEFVtaKFtgMqlNsb04aGteAgVTemoRgmiLkMlfFpUyPC0SS1Q,TOP,
9Xp8M-83ppvOPnlyTQVAxSTxyU3kkUvlpFSN1LWgwk3Xq_7nyEUKwFqD0ER5vC_wV2ISTRtkv2u8CQ,JUNGLE,
ohzKHXbgtf7jBXg5iu1IKobLFyOT7IvGPXIzfknzbw6jy99hENrCHAWVECTgyKiiBXD46ir2cAtcag,MIDDLE,RapMonsters
zE5E7MIC01MEs1TcvLEjfajxd1EOZh5YfWUs4MH4La7eJD4tl_jAfnH9H06wnGY94PjG9G6TieMlcQ,BOTTOM,Mr HeavyDuty
LTgOfELoVMUvXu9X-qiqYuDIDP5yIxorsc9lliuS01vy6SsQqv0qQpur2hevwBXQ8FTyV4qlZpbMbA,TOP,FARIUSSSSSS
OGQCvB9j0_xXcUEkUYBViKPXcz1CZQCIe4Xs95fgD1MCTiZHdvTXxjwBl9LliH-CE6acDxDbgZNi-A,TOP,Hnnibuns
AS7GONRZz4e-9LtoupaEkbKc_j5K_PCCGgkrAUiSNaVexhXbRR_ucEqcx6O9p15FI_722NjrE7uUZw,JUNGLE,iScaleJustFarm
JViI_TcJnUIWiCc0d5ljlnubdqL_TTW5HzmurRnjopZvbRmZiyH6M5wyvk6rFGglSTGKJSAZwW-j9Q,MIDDLE,Ąnbo
dtFgeCwww5sXpsPwANvgF1QNu8o5Bq3wBGn-n3Z8riVoyGs0gCoK07Q9R3OBZQ8Xk4EPY19ZNcjr6g,BOTTOM,Krobson
GYeNaVdqjznLI52zGqZFqU_lz2TJFXZ-4Z_8dKnr04A4BSi26GZ6oRBU8F-Y7HxK-IOXGN6rvYlYtg,UTILITY,Ricard0 Quaresma
YKtChTfHNWJpJJyhguIc1eZqM6N9QrbCHbYZ35zGolAjui6meD2X-th0CZwbhhM1R26ovEETkJLlMw,JUNGLE,Neilse
lStoouHc6C1I5hywOWv5hUoAEECtAPjWyYVsO2W2l6VtJgUHTemjupDeyFlRYLBgwye5cFxRRQTcXg,TOP,Cast
A_1giVtkhmtecSeukkbExk-tcLO1NbA5eADbFVcfh5LyWbY-X2kMejoU6aU1vg-xShN4RO26xiPG4g,TOP,
aS7QWNRxs8G0C7X9kPt7-jHbBVfBDZLQ3gvo_Ep018wWR7KgkWb0lGYwUPMe5snPeqM1qSGlxaY6Tw,TOP,
zGDj43j-T3yE_-C-fP5OktWIhYF91B18LkCuM4Nkq_6KKzN0dkswdKeAz8Nqiv8g3Xl67Rbd23pYJQ,JUNGLE,Cast
Ap2eZPjZILaGtwsx7teTtRld2kUylQCOu4hK2jxExc8hZq9h_3D6_sFx69lvXZ2nLNzYqXHpGDBOHg,MIDDLE,
VClXezYJ_09HyvNMW8Oq3wSXVO8SnHeAoYqZ206mZiXgo0_A7ZfRZUDC83_HF8bwmgamYwP4DJ-w5g,BOTTOM,Mishigu
WNxMFkPQ94L9Fd6GukG9AVDQC250aroFBu5aThJFOsxaUOEpiQ7Tn0C2FNQ1gR5Ucwd2yvFuLBj3OA,TOP,
PCCoa9ciQvlxwcDutDRe4OBslNVbIqdPlgrRd9szaPM8qSmspjiprCE4rj78dbqOzpOWByQ_LGpOGg,TOP,Crowno
ALCO_LUpi6qcWWztEWMkGelqIFw-47ni4rzuWUFXwc2xYRR9K2rJmmIfG96EDYh2sgaTUWXc37IVlQ,TOP,Shikari
uHpkqDwjrdBKOAvnUxO5BOE4BuF16aVm7QQAwGXxsRNfJxvhr1wJx1CV-Z0IB8tqrO8BONIou0Z4Xw,JUNGLE,Stage 5 Talon
Y-x7vz7APJKWVxWCOxCj_wxB4B_P8I939FDhqyYueVfkiHId9ss4pIUoz54xb8zwvxL_z-q1dC9FuQ,MIDDLE,Poro with Cookie
NW_Z3c90aRKmgAqx8PecZkZcAcxcOJK3GUHmCSov_bA2Ym3Q5RjFuqfTdPx3FQssbOYfFZV6x0kB_g,TOP,Spoodersussi v3
v0RaZIH-3FAphBPddEM7atxhxKLAQckHqIlePu3m2VwQCmLDkfKvqBVUMA-l5liTqmxHeML60lPR1A,TOP,GETCANDY9000
i6mnuHS2KZ5VPLVmEUCFXr9h6069ltzvn3RcNuloPQSx1Z59iv2yBwIZNuFLEUbnE7O5NW6dfY6h8Q,TOP,
xgjHGTudMtP_I37peWZEZXEj6_H8ck_lrl3uMn-Dyd88wfYO4WEp-mld1aBLsSort27V_xx0vRQYgw,JUNGLE,el kosta bosta
FZmhoELZuk6cB6tuFlfTAbIRH4LJYP9tDOAsgGgmETxbAmskF9ZEA9kJjKYj81dHjI1j2WpO-mpM4g,TOP,EmDrei
XmR_7WxTiwhYGUzurCYyPLYjpWkRkiU9qIM47jEYBoqCVbSkEs-392sbEr2MJRAV43A5GpJ72zCf3A,TOP,Geishu
AM-WK2ID18euSRV8MS5mNmdU7m6082TEipT_HGXemysF4bVNLhRNivVQT2pb7-OPM6HSk7enLfcTvg,JUNGLE,
hXE8k62B4sSYmsyq2trvAI0E4H6_bqg85aRoealXp5wayWqz5q11Gb8K85BKZL_Y_hDWgxLvCpo7Jw,TOP,Cboi
Lwe2ectqm9EqgPD9tdUf-2YyGKk6xUJnvviaTnmWSTqudT4FqEZtucw40HMyHUbjdcrlSTJUGhZWfA,TOP,Scarfaceee
j8WXrlJNBW28plMInpWg0Bo05JimtCzeIHDUqS8jJtNqSq0dSx_qdBh6D9tuKSpst4BuI8h7rAWIuA,TOP,
90IXlLM8yBVpGRODq95uxV8QbN4TR8iR8_fs0h0CcnHwAoMi-JcgR8SlJDC87z1B9BYnBmEtd0D57w,TOP,test12313sdf
o6dhObPPIeAOoPtaVpT1u7pmeS1QGZErGILCktba2ab4j29_JGR5bwge08SDnW8oOanV8RI7AA9KOw,JUNGLE,Faekomifae
s5ZhstkgKJfwin6SDWztGhHS1x437r7QfdGJwGYaP1Dg2xiirr4kEpXDqcMKCPSLCh44sG7SWfOD8Q,TOP,
f2RLG63SjmQF8bVJ3GBIlYf552AWO9K7PhHsTYAPnN_qEZnmkqEszPO-oWVpEKZP9L-2sTYDmwtBVA,JUNGLE,name change buff
zodYnn7w92VZfcWcy1Qu9apUwO99DCtAY05eJF_qQQko8SqHsyUEa4WlFcoXLjDuqUxFNvH7JEBZpg,MIDDLE,SzturmiGapNoCap
gsGo6Cvy4DM7U7sXDsBB-EemsILqiKXCWbg-RHdBxSs_88_VZ-5v68_y9LWf9SYdFqGo8XQ3bNTTSQ,BOTTOM,Nautiskelija
Okb1F-ayjB9mutzyFuMVUkqiL0J-Rz6hpbWCuMk7d1N-75Zn4QKvf2iPWF0PUxKSFDvtn683M0ec3A,TOP,Kyosey
1668Y3yN7TwaJgR70wSBlw0UhTvyPSStmIprVSh3wGJ5wsICiVkNcZ_jVEQxWavpa5tCjR--q0YDtA,JUNGLE,Dandοm
0rkdgiN_ZWJJCESDDdWwsLncTj-uizlWUrXXLvOUdQTOMwJxkPTQXD_DBjsX4U2kPQTQMGMZcN0rYw,TOP,Theoloris
-r3znMIF-Y-juvs4ZAg2nNie1yYjfM_iRIpaR1v-Az3p_N48S1hd4-HEeaKVt4Uqk8g_gf-QDffCOA,TOP,Balrog1177
-H4gy7DXu4Hn-lCHZ9FqvJucAtkZnV6ME-pJh-j7BlVs8pKhqVmKGXAhg3c_Y898vpgof2bKGRiwaA,TOP,ZONGO LE DOZ0
3eVEHj8pdlKfFucTReUp-4Oxp6YR0t3GcdV84w39wtUR8CgZdS9BluraKyjKsrK5dWrP2VKRkAl4lQ,JUNGLE,Hollywood Matze
WaNY8yBr4H4AiqwXCC0JQfLfkXiW4W2eR_u0jdf6HoNrf5idXknjZmcJ5Ly5yvVEBAHhZVBDrDOUzg,MIDDLE,you are a human
xGWTBTGcSDDig9kFR7-JJgKVGutK9jxM5hVDxUHiUa3y9_uV4gH6a8jHrrqeke39fPdzuh4d99EyIw,TOP,joebidenhotdog85
bLgrZIgkpOdG832ZbT6c_vL7zcV3cwrNhVRye8amExIqrvpyfoFxZ9WfrSepv4BZbbAVgbn_SAcX-A,JUNGLE,Imgoingbackto505
lHjp1aQ1ElLqJrb_ogI-ock2Sq2IMFliawpQbCa_EBxWPM6y319mNwdSe0yqShqeJ7Wc-UoFuGxuXQ,TOP,shaaarkY
euA7IZDjkj0K13i-_DVIHgGRtajQrOp5-j7oJeXmt8E2v2JWLRZnbZBsnpEmtbLO3Xe09hFFH3e5Bw,JUNGLE,
OOk-L-bOp9ap5KFRSBas5Q7j2wJkBCwnKvcN8SVkw3fowWtq8Mp4dQVKPuG05iLb8sZiJQkwL1fv1Q,MIDDLE,Jøseph Cøøper
m8D4EaP3m9Se-dyB8ngz3gKcs1_bmKR2dCK1PK9E963nrA5xDI5vBA9oKfpKdhwWySkQFR99gY5ycg,TOP,Adiss ex machina
4q1exl-JL-Z9WHj6ajmO8q5SP_e4ghIFrAJ-VntmCQGyfjERhX1VKxO42tYaOBG8w6oFVNa97ViMNQ,TOP,Muhahahahahaha
d9wvDyW3tz_JxcBqeT7kTgqtTFNvbVtXuW0rnOrGNBefLnX0oQPtEUiMv9BLVdAJRlnWuhi2rgSkeQ,TOP,Nugurisfriend
tCzWVqI4i-gc6OD4hXglwJBR0f6XBQ5RwntaLgyXAcpu8UQgc167FJNMvf5x3CCd05cDzwU-Mz0RJw,TOP,ˆoˆ ˆoˆ
-ZR_aEQF4GPJXVqAV-kfF51N6XRGNFLiTajeq6WYekrlYsLnFU8C7RAyT0uNhmsKHB5NvcGU0dGkMA,TOP,Dralí
U8Eyo42o7ED_WdfU6ybViHgSw1eVUcL4oLImDzkGjkScbpie3xYWZWVhzbkKaqbqhtwpafBOh5ITOw,TOP,dastindynamite
V_zvi4CL6K5D2GJ_pSyIX5LvZc3iHgxDsYts2Fg7LryyYr49svJTgKBlX9HF3Ov0WpQoa-vg1HAioQ,TOP,chce zagrac next
dDUJwDxIFjKXilxHGQbl9Q4jR4rE7JMoSNUEsJMxAE81-86IFMvPhZMggSOmmoWbH9Kj9A-y3MbqsQ,TOP,SPLINTER PRIME
ZeCcW1DnnhQnVOwYqWlRoctfcgqjlMnG5c-Zi5yOQ__QR9XTWUAQrEln9eiCWqLzE6FBsE6Yd-npAg,TOP,SPLINTER PRIME
FQRrldWpMqJlmZSAqUSxKFBmC3OFd72-Sa0OZYyHh4TEF4tXmsbEvbUVw3Z_8HE2NOijwy3UchZZUQ,JUNGLE,5aU69Qqj2X
HwMtgzHqeEiF7e2EWE8EPpc9Yo08j02qkL9wX7MlWmiq81sQbjOkazERJd4lup4QI6q-MroLh6JS5Q,MIDDLE,cute yuumi meow
erGrTUjWHZ5VtUTIoNJR9xs-tKYfjwQijD-RHe8TrweTCio6y0bXyeRT7updqrxHAxoJeq5cvLRfaQ,BOTTOM,Stewartgavac
LMh80gwo8hJiSAVX5g16Y2DartzoB9ua6nvPc2NZlPqLCtV9EW_8EU8LLrGgeayqRqQTwHYaaLC5EQ,UTILITY,dodgemeifyoucan
0AMBIQeQbN87DzLpnfLpi6bRS_NPKl3V9beE_mOi4ikQSJSaYDA4QbN-oQYA3YaGP4abpLh5AcdHhQ,TOP,Ryomeń Sukuna
QFUKSzgZhjrSjzNml9JscwvdHaNG_wsln0e8Jf3ko6e8Sg8cYEKjR5hLIoeucbAU8LP0q3CFavZzog,TOP,DeadhoundC
BNI4PDIu0Uu6RdWAv4k9NN-9qi0EjV6xvYDS2PUHo3ZZw6y3wZsmey-buWSQ4Ltm6bcFRXF7FNaKRg,JUNGLE,creature alert
KwGNYqu0Lm8WmAo_Ub0y0mVwcUsJ_r59D6R8zY_TXj2GTGUxqmv0k_dCKfahRDZaLlLY2GidSQaoBw,TOP,NEVIRR1
5KoM_D9HB8-ZcMIU2XNkdVxYyVxEuF62nI_F-9kAU9clhfpbgP6UHNGHkT_jxW1rn_c91Oeihqg7Zw,TOP,NEVIRR1
0PCoVtnlUSk57j0d7x6FCcIQlRoWWu9J0QM2HSm6xepW4QYYfc9nkQEUYVJs5cqiGZ80z5VC6a4k7g,JUNGLE,twitter laycs337
uwcGOivToNC8I7UuonqTJRPSmf-6C583WS7c_ce5OJYcJqypEpZYR9-SpYURBr4hENl_fPI_jnvgrA,TOP,
RIw9B0a7XZvzTKQBE7oBuWCfup3Z5kirmIlNBVvB3bkHj5GSorP-3wgr8i-BNyX5XhVPre8edO8oyg,TOP,kahura88
ZrwXEkmmJh7BwjfdQMsVthrzMzeXRRGQy4nTrxfe2tQpnS0VWOu7ZuYgnlAoIBmauIbZG30yqAVzJg,TOP,
M3g6Iaq376bDJnYosY3X1-gXCUzO5DX5lUXJX0bkDefyqPrsYmt8qOAjzZ_bqW7cYqEqbu7WUYRSHg,JUNGLE,Λlixx
ao0xwju6n5pHSSP5tG_vkH731KwQq4XCMLDLjDCk6BZuDs-gNRHqmw7bb8LiqSw_iZkpXzQHaujY9w,MIDDLE,Gokkex
gPTC5PKSo1CUGG2_m0m_hzQyhRz33_ZG3CLBgvds0OoWADCrLS4xSDyhfj8ex_eZBLLBVJuIAiZUVg,JUNGLE,Stop me ban la
Lv5jaH5yXrBkhuFvUP6OGyNPD2YhAdRFZ85knRNUymUKrfxIaMQFTYFWxR9zstwRJvkZDYcRHZAg5w,TOP,SQBANY
70VxHK8xvnRIkxaxBXCLjthUF7hkVnWC6lODv4RQ0UlJEayaW5lTpc6fc1Nzj_HJgC5i5wvsNLpRyQ,BOTTOM,Alabigernin
ToenSugVQq_LC9LcBiXNBPqPrTqXqInrkbVZnSSkg3qYxktZwT7jt-NOtdiRXR0XlMGVTyiVTiaWlQ,JUNGLE,fear of regret
i6zqbvopAdbsjGtAWBor9TfK4tQDqTF13V8fGKc9kUHokrps-GbHWNBO5K-IBX23RLkERKmPyjRaBA,TOP,cäffeine addict
pmHC6sLV-8cX83cVzWKcV2nCyGNUAbcEFeanlunCARtfvu_gpLw5unAa6QEQfRinLZVOR7B_v-8ChQ,JUNGLE,Kamus
o92o_IYA5nJ_85G7RzgW2bpjAUi_2If2atYkaPUrSmEpz12q-QyhEeSafslkm2iQHUX51-kPuHO5Rw,TOP,Kacilindan
WYakgoB2jghXnCbowehVT-iXO8t0SYcGKeA_3cZXBQPFol72sQRiZ8Gdf-dtAFpQbcwDG24wUPskxQ,TOP,tucanda foreva
qMfdT0O7QB_oCU1ArBC3L41y-kAJ-UQ7hHrO8BNNGi-1h2cbQPM1FO1cc_t9vSCvdHcXVVbjKidhtA,JUNGLE,Conor McGregor1
9kbXAB0uGf0eiJr9jaH2P0Z-06gYo1pmNC-FAxofYVs_TIqitRVoiSL7mcYKg3-sx1ssW-OtYwtFFQ,TOP,Rvnei
hUL7GIXolgWNM-rocsq2CTXkAIR4nAajZoexKtEwtqFNJfNGz8cTre9Gb_cb6rjZt7XtsB8ZC-f7qw,JUNGLE,china d 434340
1uNR7kX7B5CLfUdNcHk11t1Dn5GqJ7P-eDI6Y9KHjn_0KSwHZ8cF5m---tz9yH8mQsCVCpKHf1IBdQ,TOP,ArianaFillAcc
2Oteo6VbjFcK6WktvVz6q5y_lhh8K-3-LsbYYZeeU75bSQ0vW-oVHtLsS7_OSyzeV23KobZ7_owfEw,TOP,vivid undress
y0T8jECJ6wd2YiS0avfKmwnTwR7cMGb8DPvg-gzg54Og9A29rHQQXJBWNIvRaMWPL7OjigXnW4NQqw,TOP,Tyräel
1L8iGMmd49tLn9VrVQ0GzCzi8m0Xv6Jlvvc_J9sN83HkGUvses8DiNrRejzWMF8JL9h_g4bWFnVg2Q,JUNGLE,GRIEZMANNN
7T9-1NQ8MbumoXLf4_hpVMLCKBi3tV66l6sze1rWz8QMWlwr9Tdtrwxv8312tuRaksBhdUQNd0z6Tw,MIDDLE,TNK Nawilooo
z9WK1Azdv_q90jtP_btXW_wMi_GMEAbMAamgs8sY1oztQD9tA4-JT0tuX77uk_Clapm5h51q2yK01Q,TOP,AloisNL
uBc8h5Un5qgIl4De1ujXi5QqBH5QFNg2ucyrPKfCYIE8iWq2fIBaaKE1so2CmWhhlNsbb2e8gJROjg,TOP,Wølf Knight
n8ixGv9t6MhUFbtkcPYNxe9-h0ebY2USk6qmLy_f_zJosBiFM1K7nTAp5QJ6Jf3UMcm0mejoofuIBQ,TOP,Darrοw
-h0AWVh4L8AK0gLBkgB0cVl3X_R3OdcyH-vs8XGfTBsAe48MC6ODAg2kyGKaado4n3LyBua3vvDLSg,JUNGLE,CamarenoMistr
6yffcwD_Y9Erj5rI9fB2a239wIurkyqb1KVrTisqaBbtzmQnnklH5NNhfyVLcnVm4NomwQJN6LTjcw,MIDDLE,Alabigernin
xJqrBKjkf4OxfNPMIx7VPn1-dB-XjsU5tGNjy54UdO_-ZxvZFemMXIQMMgSAEBWudE9kFpzaZelnig,TOP,
yzYROtVRc76_weA0WFmqnnq053yj4baFWpDSJEpLPCqHIucgtLGirj2DzgtF9IUMY0_9xTunmUdKCw,JUNGLE,Stasko Lover
F1Maes-LkJIGj7KNj2LiWGxh9BBAwPHExItiuuusHqXiWS3ABwKgCMi2W7orNEiGeKsf5NUD6-M6UQ,TOP,Dziuba
vGpBcDgMOFRTkV9YJoD3mVMaT8IAiQH7wTdXUaSAiQYjaiDgt1bNZ9XwzN_-XCdRuUfm7e9BLx6oHQ,BOTTOM,ZERO STRACHU11
k933XFO__JXk63hIz-2Jps1IO4Kb2VHBSNnc3ubgMhaIQxJpQNIp_taIBeYyJXICfhpx0rWWPKeQlw,JUNGLE,Predator1DZ
IumUCW9ZvCqHMcT704igeo-hgrW2REGvqP63BUGE0PIRBcBDTmVuT4E5eUgm_GkokJDrMQd9vXBsvw,TOP,Bofahh
lrUnyJ9BN88BTSklLO9VX5IGb6AJ37LrFb8rYuu5Q57XXa5WfEHlGuqGW4wTozCnKYrlU29D0p0OXQ,MIDDLE,Astmatyk
hg98Tl1ZYTDmleJTP062BQp2yePMa8R-ZI7trgWoqi2aik4hF-ID8e-wiFXjWpcCNLxLaYHukvJaRw,BOTTOM,k the kid
hUHrqnR3NICyaCLpAekD83w8Os7ssrKBddf0J9so6qcuU-jjSuvSLIKR_8RvZUtgB39lO9W6tw2TEg,UTILITY,MortimersXx
BM55Z0YA2Xq48QxKaO1F3N-RVGGELCFKB4D2mEyJMcjHjrTnYXGYWUZNKYIGZCfZ-gMEcN3k2fUlrg,TOP,AboveHeights140
DlyBFrLbXN3kuPm4XEn8bMuoxQ7Acx2JmrR25EBL4K4wVg_Lu2MrGCgFgqN6q6-SYdCI4Onclgk2Ig,JUNGLE,Razork Right Nut
e-khx4reP8TBlqhzYMiBoqMvjnBczQuzBf0C26iw6jx_7C_aBhIaHsCEsF6xudAbuiOm-najA0nINg,TOP,TWITTER OPAT04XD
5fYD03sWYqpRrgXeV2nmyNShSFPDgj7evDWYVmlp88N64O14vERISiRI6BoM9f1C3fZRIM-XG8dtxg,TOP,Rosinânté
IIbg2CXO--7stizmC5WW8frG1DKzMGgDskcxTu2subYSj0ymzhR6mUoUDxDgdjRJul_4Cu7enyOyjw,TOP,Jordæn
Yozu4Zm3WctcnES0NLuu9QksO5eTkmygrf0QKnjWdGZwbQzYheH4uXvVj-gP_frd-rbecR3jWeGL9g,TOP,Bobsik
jcJEI3eSUgTO4TqYGFxP_S9Un7lGL6nNUQiAu2Pcj_9LlSPMu-c7kPYE1BUrprZ-r4ExuR0EFDXdew,JUNGLE,TTV Casper1lol
RHU_csBHlTD5h6uqYmHuTiJSKoD0uPJOtZb8GhS4SBWw1K4UvhmFe7XKHfUeNbP7oK4Wh3RxFDGvLQ,TOP,shaaarkY
4noW4Y4VbR1Y03LN3xXD8fAN3TTK_QkZaiss3Wwzb-8JcDDkq3hGyH07VhwjSjaFReV-vsRTKR86Qg,TOP,ThyInfant930
kRaVGO_87oZneC_MoyeaLtnTMjoT0yDn2-QiB0UBPgZzPOhoBXfwl54_64xgk4aj6d-2-BNyc5HxqA,JUNGLE,Impress WHAM
ID9FhD_A1BoqqC2iBMf9Bp_jafq0e2UkUbYu1wXtfQG0kUshpC1hZKDSjM3btGeM8ce_YV7Q9yZFQg,MIDDLE,Xaro
Cs-GVfnsxkfXlqXSnlGMEbC0K0Ny1agRarN7w_kMVS41EGcswniOkmT0p8o-o3p0BRs0rD8WVkC2IA,BOTTOM,RYU Mirraí
8C_n1vo5iHqgtAhu-bxS4K49FKDPFZX_SqbhczySY1EfZWU3w1pe6yCtoRfTxsoP5YtTSVfFsiQT3g,TOP,
FW3T2D1hpevG5vRYzP3gStvUG9lCGzKr4L25iwSGqR_wTIDpecb6QUdyAWrelMJdol_V2G85RwsKFQ,JUNGLE,Human Misery
pDnLFVG8lAH7nyaTNwYfcsDbYK7k0Mdfc8VNMGitJLQNBNz1nlTnkRagX4T3m_dCoIciVL3WlZINBw,TOP,QuGee
MMi7IqiUo5-ps8gTaDds7E9KzzSziNMF8zN7RUMBOrPmU7FPyUPJ58nK4ol624NLkSZt-hQAwBD5Xw,TOP,QuGee
Ud1g-xaraYam0IYcNn25_MO9Co8raL4JSHAW41BImrD5AvEPaZi0TvqH2XLAhzEv7Z-aMzyVJg2DZw,JUNGLE,HateIovePain
B81KW420htXb9IsSWgh7RYjxIeg8rCTu5dLgeW5W3Jti5_9Jls0sqtazQ6Xb7lyj68EGriIdrHsA9g,TOP,
